order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit
CA-2016-137652,8/28/2016,8/30/2016,EB-13750,OFF-BI-10004099,8,18.432,-12.288
CA-2015-128356,10/2/2015,10/7/2015,RP-19390,OFF-SU-10004290,2,10.944,0.9576
CA-2017-167017,11/23/2017,11/25/2017,DC-12850,OFF-SU-10001935,2,4.36,0.1744
US-2017-132220,11/12/2017,11/16/2017,DJ-13510,TEC-AC-10004227,6,62.352,-10.9116
CA-2016-118129,12/19/2016,12/21/2016,CL-12565,FUR-FU-10004904,5,303.92,-30.392
US-2014-113124,3/30/2014,4/5/2014,NC-18340,OFF-ST-10001511,2,129.3,6.465
CA-2017-155621,11/8/2017,11/13/2017,KN-16450,FUR-FU-10003535,10,274.2,112.422
US-2014-127635,9/14/2014,9/18/2014,SC-20260,OFF-FA-10000053,4,6.048,-1.3608
CA-2015-151470,9/20/2015,9/26/2015,AM-10705,OFF-BI-10004040,11,45.584,16.5242
CA-2015-112823,12/10/2015,12/16/2015,RA-19945,TEC-AC-10002550,2,25.488,4.4604
CA-2014-108861,5/28/2014,6/1/2014,MM-17260,OFF-BI-10003876,4,136.96,51.36
CA-2017-114370,3/14/2017,3/17/2017,BN-11470,TEC-PH-10000213,2,49.616,4.9616
CA-2016-158302,12/8/2016,12/12/2016,JB-16045,OFF-PA-10002615,3,10.584,3.4398
CA-2017-145779,5/6/2017,5/10/2017,DB-13615,OFF-PA-10002254,4,84.416,27.4352
US-2016-155173,3/6/2016,3/10/2016,JB-16045,TEC-PH-10004586,2,431.94,-71.99
CA-2017-125451,10/23/2017,10/24/2017,AH-10075,FUR-TA-10001039,4,240.744,-13.7568
CA-2014-131387,4/28/2014,4/30/2014,AI-10855,TEC-PH-10001459,5,1679.96,125.997
CA-2016-125087,4/18/2016,4/23/2016,TH-21115,FUR-CH-10002880,4,344.372,-93.4724
CA-2016-154081,5/22/2016,5/29/2016,JE-15610,TEC-PH-10001918,2,222.384,22.2384
US-2017-118556,5/28/2017,6/2/2017,TH-21235,FUR-CH-10001146,3,106.869,-29.0073
CA-2014-126200,8/25/2014,8/29/2014,JE-15715,OFF-BI-10002133,3,25.68,-39.804
CA-2014-146500,8/30/2014,9/4/2014,AT-10735,OFF-BI-10002432,5,25.3,11.891
CA-2015-169537,9/3/2015,9/7/2015,JH-15820,OFF-LA-10001982,2,7.5,3.6
CA-2014-100881,3/28/2014,4/1/2014,DR-12940,TEC-PH-10003273,3,302.376,22.6782
CA-2015-144043,5/10/2015,5/15/2015,AB-10165,TEC-AC-10002718,4,46.688,-2.918
CA-2015-116512,4/9/2015,4/14/2015,MC-18100,OFF-ST-10001505,3,17.94,3.0498
CA-2015-101000,4/9/2015,4/14/2015,IG-15085,OFF-AP-10000179,3,370.14,144.3546
CA-2016-168557,9/19/2016,9/23/2016,FH-14275,OFF-BI-10002309,2,8.928,3.1248
US-2016-164196,11/11/2016,11/17/2016,AS-10285,FUR-TA-10001950,6,2678.94,241.1046
US-2017-132031,4/23/2017,4/27/2017,PN-18775,FUR-BO-10001972,4,387.136,-14.5176
CA-2015-169733,10/22/2015,10/26/2015,GM-14500,OFF-ST-10000876,1,9.952,0.9952
CA-2017-169404,4/9/2017,4/14/2017,NC-18625,OFF-BI-10004492,4,37.896,-29.0536
CA-2017-134880,10/27/2017,11/1/2017,TW-21025,OFF-PA-10004039,1,44.784,16.2342
CA-2015-145758,10/30/2015,10/30/2015,BF-11020,TEC-MA-10004552,4,1035.8,269.308
CA-2017-158736,12/18/2017,12/24/2017,TT-21460,OFF-AR-10002578,2,5.76,1.6704
US-2016-119270,3/12/2016,3/16/2016,SW-20245,OFF-PA-10004022,2,19.98,8.991
CA-2014-109890,7/21/2014,7/27/2014,PG-18820,TEC-PH-10004100,2,35.98,10.0744
CA-2016-138583,5/24/2016,5/28/2016,DP-13390,OFF-AR-10001860,3,16.656,3.3312
US-2017-118535,2/11/2017,2/15/2017,DJ-13510,OFF-LA-10001297,2,20.7,9.936
CA-2016-126284,9/20/2016,9/24/2016,EN-13780,OFF-BI-10004828,5,83.7,41.013
CA-2017-142391,9/24/2017,9/24/2017,PB-19150,FUR-FU-10002759,10,199.8,71.928
CA-2017-124716,3/27/2017,3/31/2017,BD-11560,OFF-PA-10000740,2,45.68,21.0128
CA-2016-158841,2/2/2016,2/4/2016,SE-20110,TEC-MA-10001127,5,8749.95,2799.984
CA-2017-106824,7/7/2017,7/11/2017,AT-10735,OFF-FA-10001135,3,5.94,0.1188
CA-2015-109190,10/23/2015,10/28/2015,CC-12685,OFF-PA-10000069,8,60.736,20.4984
CA-2016-143154,12/2/2016,12/8/2016,AS-10225,TEC-AC-10002942,3,165.6,-6.21
CA-2014-169061,3/5/2014,3/8/2014,AB-10150,OFF-AR-10000588,3,59.52,15.4752
CA-2015-102316,3/1/2015,3/3/2015,DH-13075,TEC-PH-10000376,2,15.984,1.1988
CA-2014-164903,2/20/2014,2/24/2014,SR-20740,OFF-PA-10003363,2,12.96,6.2208
CA-2016-109400,5/2/2016,5/6/2016,NR-18550,FUR-CH-10003298,4,366.744,-110.0232
CA-2016-130400,3/8/2016,3/12/2016,SJ-20125,OFF-BI-10001757,9,8.856,-14.1696
CA-2015-135853,12/11/2015,12/14/2015,CA-12775,TEC-AC-10004761,11,175.23,61.3305
CA-2016-103359,12/22/2016,12/26/2016,LC-16885,OFF-BI-10004233,2,25.584,8.9544
CA-2016-144645,2/2/2016,2/8/2016,NS-18640,FUR-FU-10003601,2,73.784,-77.4732
CA-2017-141614,6/5/2017,6/9/2017,NS-18640,OFF-PA-10002787,4,20.736,7.2576
CA-2015-122168,8/21/2015,8/26/2015,HG-14965,OFF-AR-10003602,3,17.52,8.2344
CA-2016-132899,4/7/2016,4/11/2016,SF-20200,OFF-AR-10002833,2,3.64,0.9828
CA-2017-149720,6/4/2017,6/7/2017,EM-14065,FUR-FU-10002501,6,30.336,-17.4432
CA-2017-118003,12/4/2017,12/10/2017,DO-13645,FUR-FU-10002506,1,12.99,1.5588
CA-2016-141887,1/11/2016,1/15/2016,MP-17470,FUR-FU-10002268,14,54.992,8.9362
US-2016-160206,4/1/2016,4/7/2016,MY-18295,TEC-PH-10000148,1,12.99,0.2598
CA-2017-133074,9/21/2017,9/25/2017,DB-13615,OFF-PA-10004082,7,55.86,27.93
CA-2017-161172,3/16/2017,3/16/2017,SP-20920,TEC-PH-10004348,2,44.376,-7.396
CA-2017-137624,11/10/2017,11/17/2017,ME-17320,FUR-CH-10001714,2,241.424,-36.2136
CA-2016-156748,11/30/2016,12/6/2016,BS-11755,OFF-PA-10000380,4,33.36,16.68
CA-2015-169677,1/13/2015,1/15/2015,KS-16300,OFF-LA-10003223,2,9.82,4.8118
US-2014-163146,5/16/2014,5/20/2014,CC-12475,TEC-AC-10002217,3,56.4,3.384
CA-2015-157343,6/7/2015,6/11/2015,HD-14785,OFF-BI-10003707,4,18.312,-12.208
CA-2017-147354,3/9/2017,3/13/2017,KB-16315,TEC-CO-10000971,2,479.984,59.998
CA-2015-157287,12/22/2015,12/23/2015,HR-14830,OFF-ST-10001172,2,33.568,1.6784
CA-2014-137575,8/6/2014,8/11/2014,TB-21625,TEC-AC-10004571,2,199.98,83.9916
CA-2016-119074,3/27/2016,3/31/2016,DS-13180,FUR-FU-10004053,1,20.24,8.7032
CA-2015-149566,12/5/2015,12/10/2015,GB-14530,TEC-AC-10001266,3,39.0,17.55
CA-2015-126186,9/11/2015,9/12/2015,GB-14530,FUR-FU-10000073,4,24.64,4.004
CA-2015-121132,7/17/2015,7/24/2015,VB-21745,OFF-LA-10002368,3,6.264,2.0358
CA-2014-140473,5/30/2014,6/3/2014,MC-17425,TEC-CO-10004202,3,719.976,134.9955
US-2017-102904,11/13/2017,11/20/2017,CB-12025,TEC-AC-10000927,8,239.92,23.992
CA-2016-102092,12/9/2016,12/11/2016,PM-18940,FUR-TA-10002530,7,1056.86,158.529
CA-2015-117884,3/22/2015,3/22/2015,DC-13285,TEC-AC-10002567,7,447.944,89.5888
CA-2016-132829,12/23/2016,12/26/2016,LA-16780,TEC-PH-10004539,3,453.576,39.6879
CA-2016-123540,4/2/2016,4/6/2016,DJ-13420,FUR-CH-10000847,5,1454.9,378.274
US-2017-108315,4/30/2017,5/4/2017,MH-18115,OFF-BI-10000822,3,4.842,-3.5508
CA-2016-134110,11/17/2016,11/18/2016,BG-11035,TEC-PH-10002350,3,67.176,6.7176
US-2016-136581,11/10/2016,11/12/2016,SV-20365,OFF-PA-10002787,6,31.104,10.8864
CA-2016-162390,12/6/2016,12/12/2016,DP-13105,OFF-BI-10004318,7,968.744,314.8418
CA-2016-162222,4/3/2016,4/3/2016,SR-20740,OFF-PA-10003893,3,10.272,3.21
CA-2014-121629,11/28/2014,12/2/2014,BT-11680,TEC-MA-10004679,5,998.85,-199.77
CA-2015-164623,10/20/2015,10/22/2015,MS-17770,OFF-PA-10000249,2,24.56,11.5432
CA-2014-159849,9/19/2014,9/19/2014,JK-15640,OFF-FA-10000053,3,5.67,0.1134
CA-2017-101273,8/27/2017,8/30/2017,ST-20530,OFF-AP-10000804,4,14.336,0.896
CA-2017-106747,7/3/2017,7/4/2017,TS-21505,FUR-FU-10004188,1,102.3,26.598
CA-2017-146164,12/22/2017,12/26/2017,CM-12190,FUR-TA-10004915,2,607.52,97.2032
CA-2016-111605,12/27/2016,1/2/2017,JW-15955,OFF-LA-10002368,1,2.61,1.2006
CA-2014-130673,5/20/2014,5/22/2014,MC-17590,FUR-FU-10003489,3,10.332,-5.9409
CA-2014-104808,2/4/2014,2/8/2014,MH-17440,OFF-BI-10003676,2,17.248,6.0368
US-2017-132927,12/9/2017,12/15/2017,RD-19720,OFF-BI-10001116,7,11.088,-8.1312
CA-2017-162015,7/11/2017,7/18/2017,KB-16240,TEC-AC-10003832,5,1287.45,244.6155
CA-2015-138492,5/15/2015,5/22/2015,FC-14335,OFF-ST-10002583,2,51.968,-10.3936
CA-2017-145338,1/29/2017,2/1/2017,BD-11770,OFF-AR-10002053,2,4.768,0.4768
CA-2017-126676,9/29/2017,10/1/2017,FH-14365,OFF-EN-10004846,3,7.98,3.9102
CA-2017-101700,4/23/2017,4/26/2017,SO-20335,OFF-EN-10003134,2,18.688,7.008
CA-2017-159667,11/9/2017,11/13/2017,PM-19135,TEC-AC-10002567,3,191.976,38.3952
CA-2014-111934,5/5/2014,5/7/2014,GD-14590,OFF-BI-10004364,2,11.88,5.346
US-2016-117387,10/27/2016,10/31/2016,PA-19060,OFF-BI-10004308,4,67.136,25.176
CA-2014-141110,11/26/2014,12/1/2014,LS-17200,OFF-BI-10002012,3,4.32,1.512
US-2014-133949,12/31/2014,12/31/2014,JL-15175,TEC-PH-10004908,7,475.944,59.493
US-2016-116365,1/3/2016,1/8/2016,CA-12310,TEC-AC-10002217,2,30.08,-5.264
CA-2017-162936,8/18/2017,8/22/2017,CM-12160,TEC-AC-10003614,2,23.18,7.6494
CA-2014-151946,6/4/2014,6/9/2014,BT-11440,FUR-FU-10002878,2,56.96,21.0752
CA-2017-123624,11/13/2017,11/17/2017,SE-20110,TEC-AC-10000682,5,82.95,29.0325
CA-2016-146437,1/28/2016,2/1/2016,HG-14965,OFF-AR-10000588,2,39.68,10.3168
CA-2016-138233,11/9/2016,11/14/2016,PF-19165,TEC-AC-10002001,3,479.97,177.5889
CA-2016-165918,9/10/2016,9/14/2016,BD-11770,OFF-LA-10003720,2,7.38,3.4686
CA-2017-117513,3/3/2017,3/8/2017,BT-11395,FUR-TA-10001520,7,399.672,-14.9877
CA-2017-132437,9/8/2017,9/13/2017,EM-14095,OFF-ST-10001031,4,65.12,16.9312
US-2017-119319,11/6/2017,11/9/2017,LC-17050,FUR-FU-10003878,5,30.56,-19.864
CA-2017-104318,5/13/2017,5/18/2017,FH-14275,OFF-AP-10000358,2,20.768,2.3364
US-2016-114230,11/27/2016,12/1/2016,CM-12235,OFF-ST-10000876,4,39.808,3.9808
CA-2015-136147,11/13/2015,11/18/2015,FM-14380,OFF-BI-10004224,6,121.104,-100.92
CA-2015-156118,12/8/2015,12/12/2015,HG-14965,OFF-PA-10000533,3,15.696,5.1012
CA-2015-164084,9/7/2015,9/12/2015,AG-10525,OFF-ST-10003638,3,70.26,18.9702
CA-2016-107783,7/28/2016,7/29/2016,OT-18730,FUR-BO-10004409,5,177.45,-78.078
CA-2017-159793,8/25/2017,8/29/2017,SV-20365,FUR-BO-10001798,2,130.98,-89.0664
CA-2014-160094,4/30/2014,5/2/2014,JM-16195,OFF-AR-10004010,5,174.95,45.487
CA-2017-151281,4/27/2017,5/2/2017,HM-14980,FUR-FU-10000397,7,139.58,39.0824
CA-2017-118346,7/23/2017,7/24/2017,PO-19180,TEC-AC-10000736,5,399.95,143.982
CA-2014-129819,12/13/2014,12/15/2014,KC-16675,OFF-BI-10004970,3,12.39,5.8233
US-2017-148551,1/12/2017,1/16/2017,DB-13120,OFF-BI-10000545,5,760.98,-1141.47
CA-2017-147767,12/2/2017,12/2/2017,SV-20935,OFF-BI-10001670,6,67.86,-45.24
CA-2015-108259,11/8/2015,11/15/2015,NS-18640,OFF-FA-10000624,11,31.504,11.814
CA-2016-113341,11/25/2016,11/29/2016,MH-17455,FUR-CH-10004698,3,194.352,19.4352
US-2015-131842,12/5/2015,12/8/2015,RR-19525,FUR-CH-10004477,2,97.424,10.9602
CA-2016-164574,7/29/2016,8/3/2016,RH-19555,OFF-ST-10003816,5,704.76,26.4285
CA-2014-142769,9/13/2014,9/13/2014,RP-19390,OFF-FA-10000840,5,5.7,2.679
CA-2016-168361,6/21/2016,6/25/2016,KB-16600,OFF-BI-10003727,1,0.836,-1.3376
CA-2016-153185,9/3/2016,9/8/2016,MH-17620,OFF-PA-10002246,6,30.96,11.223
CA-2017-124765,11/25/2017,11/30/2017,HZ-14950,FUR-BO-10003965,5,723.92,-81.441
CA-2015-131856,5/12/2015,5/17/2015,JG-15160,FUR-FU-10000175,4,21.968,-15.9268
CA-2017-126634,3/30/2017,4/1/2017,AB-10165,FUR-FU-10004973,5,94.2,39.564
CA-2016-118500,11/17/2016,11/18/2016,HJ-14875,OFF-SU-10004231,5,49.5,13.365
CA-2016-163951,12/30/2016,1/2/2017,CJ-11875,OFF-AR-10004269,5,16.52,1.652
CA-2016-149916,12/22/2016,12/24/2016,ED-13885,OFF-BI-10004002,4,55.36,19.376
CA-2015-158918,12/20/2015,12/25/2015,AI-10855,OFF-PA-10004947,4,17.12,7.704
US-2014-159611,12/27/2014,1/1/2015,KB-16315,FUR-FU-10004904,3,182.352,-18.2352
CA-2017-163265,2/16/2017,2/21/2017,JS-16030,OFF-FA-10004854,2,18.368,6.1992
CA-2017-141705,10/24/2017,10/26/2017,PO-18850,FUR-TA-10004607,5,517.405,-81.3065
CA-2016-112739,9/2/2016,9/7/2016,RD-19810,OFF-BI-10001132,8,8.608,-13.3424
CA-2016-143805,12/1/2016,12/3/2016,JD-15895,OFF-AP-10002945,7,2104.55,694.5015
CA-2014-133634,11/5/2014,11/10/2014,SR-20740,TEC-AC-10002550,3,47.79,16.2486
CA-2017-101665,11/25/2017,12/1/2017,TZ-21580,OFF-AR-10002335,2,5.16,1.3416
CA-2016-155446,12/16/2016,12/23/2016,TN-21040,TEC-AC-10001445,7,21.21,4.4541
CA-2017-137323,11/14/2017,11/18/2017,PW-19030,OFF-ST-10003996,6,96.36,25.0536
CA-2016-144015,6/26/2016,6/26/2016,AH-10075,OFF-SU-10003505,2,231.72,11.586
CA-2014-101427,12/26/2014,12/30/2014,AY-10555,OFF-AR-10002257,3,8.016,1.1022
CA-2016-136770,8/14/2016,8/18/2016,SP-20650,TEC-PH-10003580,2,259.896,-56.3108
CA-2016-118311,10/24/2016,10/28/2016,ED-13885,TEC-AC-10000892,5,450.0,162.0
US-2014-112795,8/23/2014,8/28/2014,CR-12625,OFF-PA-10001934,3,19.44,9.5256
CA-2017-127096,9/15/2017,9/17/2017,CS-12400,FUR-TA-10003473,1,300.904,11.2839
CA-2017-119284,6/15/2017,6/20/2017,TS-21205,TEC-PH-10001051,3,239.976,26.9973
CA-2015-133494,3/1/2015,3/5/2015,RP-19390,OFF-AP-10002906,2,3.552,0.444
CA-2016-111318,7/23/2016,7/26/2016,IL-15100,TEC-PH-10004100,8,115.136,11.5136
US-2014-132745,10/1/2014,10/5/2014,NF-18475,OFF-FA-10000254,1,4.71,0.0
CA-2014-146815,9/8/2014,9/13/2014,PP-18955,FUR-CH-10004289,2,172.764,13.4372
CA-2014-119144,11/16/2014,11/18/2014,JD-16150,TEC-PH-10004188,4,79.968,-17.9928
CA-2014-105648,3/3/2014,3/7/2014,EJ-14155,FUR-TA-10002958,3,626.352,-23.4882
US-2015-145422,12/3/2015,12/7/2015,PW-19240,FUR-BO-10002213,3,359.499,-29.6058
CA-2017-136623,7/11/2017,7/16/2017,TS-21430,TEC-PH-10000004,6,71.952,5.3964
CA-2017-121678,11/16/2017,11/20/2017,BM-11650,OFF-BI-10002949,1,1.824,-1.3984
CA-2016-120824,6/12/2016,6/16/2016,AW-10930,OFF-AP-10001242,4,64.384,-160.96
US-2016-135209,12/29/2016,12/31/2016,MH-17290,OFF-PA-10002986,7,37.408,13.0928
CA-2017-148145,3/18/2017,3/23/2017,SW-20275,OFF-AR-10003752,4,46.2,21.252
CA-2015-103870,12/27/2015,12/31/2015,SP-20860,TEC-AC-10002370,3,4.728,0.7092
CA-2015-111017,7/31/2015,8/6/2015,SC-20695,OFF-SU-10002573,3,52.59,15.777
CA-2017-116988,6/27/2017,6/29/2017,PW-19030,OFF-PA-10003848,3,19.44,9.3312
US-2014-169390,2/7/2014,2/10/2014,CS-12250,OFF-ST-10001558,4,64.96,9.744
CA-2016-168774,9/4/2016,9/9/2016,RP-19855,OFF-ST-10001490,3,535.41,160.623
CA-2017-161592,4/6/2017,4/10/2017,CS-12175,OFF-BI-10003669,5,8.1,-5.94
US-2017-131961,12/8/2017,12/11/2017,MJ-17740,OFF-AR-10004441,4,13.248,3.6432
CA-2016-102498,7/24/2016,7/25/2016,JG-15160,OFF-AR-10004456,5,73.2,21.228
CA-2015-113222,11/9/2015,11/9/2015,AG-10765,OFF-BI-10001890,3,10.74,5.1552
US-2015-144771,10/2/2015,10/4/2015,CK-12205,FUR-FU-10000629,1,11.032,3.0338
CA-2015-162376,11/22/2015,11/25/2015,HD-14785,OFF-AR-10003056,4,17.12,4.9648
CA-2017-128076,2/2/2017,2/7/2017,BO-11350,FUR-FU-10000293,2,210.58,12.6348
US-2015-163825,6/16/2015,6/19/2015,LC-16885,OFF-BI-10003527,3,3050.376,1143.891
CA-2016-105662,5/5/2016,5/9/2016,RB-19465,OFF-PA-10001001,4,93.248,31.4712
CA-2017-152198,9/9/2017,9/10/2017,JD-16015,OFF-LA-10000443,6,17.712,5.9778
CA-2016-114307,7/22/2016,7/26/2016,MF-17665,OFF-AP-10002350,2,37.68,10.5504
CA-2016-159891,1/31/2016,2/6/2016,BF-11170,OFF-BI-10003527,1,1270.99,635.495
CA-2016-112578,12/29/2016,1/2/2017,FO-14305,OFF-ST-10003722,1,14.03,4.0687
CA-2015-107083,11/21/2015,11/27/2015,BB-11545,OFF-AR-10002257,2,5.344,0.7348
CA-2015-151722,10/5/2015,10/9/2015,IL-15100,TEC-AC-10000892,4,288.0,57.6
CA-2016-151148,9/12/2016,9/13/2016,PO-19180,TEC-PH-10001870,3,146.952,9.1845
CA-2017-115882,9/14/2017,9/17/2017,DB-13555,OFF-AP-10002534,4,942.784,94.2784
CA-2015-132276,2/23/2015,2/28/2015,LC-16960,OFF-AP-10000804,6,26.88,6.72
CA-2016-163636,12/5/2016,12/9/2016,MP-18175,OFF-AR-10001547,2,3.536,0.3094
CA-2016-102813,7/2/2016,7/3/2016,EA-14035,FUR-CH-10000665,5,528.43,0.0
CA-2017-135377,12/13/2017,12/18/2017,BP-11095,FUR-BO-10004015,3,287.976,7.1994
CA-2015-165813,3/20/2015,3/22/2015,BM-11785,OFF-ST-10004258,3,29.304,2.5641
CA-2015-133585,3/1/2015,3/4/2015,CM-12715,OFF-AR-10003696,2,55.328,6.2244
CA-2016-116911,9/15/2016,9/20/2016,JD-16150,OFF-BI-10001249,4,20.416,6.6352
US-2017-129224,3/17/2017,3/23/2017,AS-10630,OFF-LA-10003190,2,4.608,1.6704
CA-2017-145765,5/28/2017,6/2/2017,CM-11815,TEC-PH-10001305,5,195.96,19.596
CA-2017-126914,6/15/2017,6/19/2017,JE-15715,FUR-CH-10000847,3,698.352,52.3764
CA-2015-169572,9/6/2015,9/12/2015,AG-10525,OFF-BI-10002799,9,46.62,21.4452
CA-2017-162075,3/18/2017,3/24/2017,TT-21220,TEC-PH-10001557,7,537.544,47.0351
CA-2014-162992,12/19/2014,12/21/2014,BP-11095,OFF-LA-10001934,2,14.62,6.8714
CA-2016-106397,7/7/2016,7/13/2016,MJ-17740,OFF-PA-10003441,2,12.96,6.2208
US-2016-150140,4/6/2016,4/10/2016,VM-21685,TEC-PH-10002555,5,1294.75,336.635
CA-2014-116666,5/8/2014,5/10/2014,KT-16480,TEC-CO-10001449,5,1799.97,239.996
CA-2017-148992,11/23/2017,11/27/2017,CS-12250,OFF-PA-10004285,2,10.688,3.7408
CA-2016-140935,11/10/2016,11/12/2016,AB-10015,TEC-PH-10000562,2,221.98,62.1544
CA-2014-157644,12/31/2014,1/1/2015,AH-10030,TEC-AC-10003614,3,34.77,11.4741
US-2017-100398,8/19/2017,8/23/2017,DO-13435,OFF-BI-10002133,3,102.72,37.236
CA-2016-113082,9/12/2016,9/16/2016,MC-17590,FUR-FU-10002813,2,40.48,14.5728
US-2017-110646,10/26/2017,10/31/2017,JF-15190,OFF-BI-10004330,3,33.282,-27.735
CA-2017-120614,5/30/2017,6/4/2017,SM-20950,OFF-PA-10004911,4,37.52,18.0096
US-2016-140172,3/8/2016,3/13/2016,SP-20650,OFF-AP-10004233,3,207.144,48.3336
CA-2015-127754,7/26/2015,7/31/2015,CK-12760,FUR-CH-10003199,3,266.352,13.3176
CA-2015-144274,11/23/2015,11/25/2015,PW-19240,TEC-PH-10003012,2,307.98,89.3142
CA-2015-142930,11/28/2015,12/2/2015,EB-14170,OFF-PA-10003395,4,335.52,117.432
CA-2017-100622,11/3/2017,11/7/2017,DK-13090,TEC-CO-10003236,2,959.984,311.9948
CA-2017-117156,3/21/2017,3/23/2017,TB-21055,OFF-EN-10003845,3,8.856,2.8782
CA-2015-115399,12/19/2015,12/22/2015,AG-10900,OFF-LA-10003190,3,6.912,2.5056
US-2014-157847,4/2/2014,4/6/2014,SC-20020,OFF-PA-10002986,5,26.72,9.352
CA-2015-115168,6/5/2015,6/9/2015,BB-11545,OFF-PA-10000528,2,10.56,4.752
CA-2014-109680,10/6/2014,10/9/2014,VP-21760,OFF-ST-10001932,2,386.34,54.0876
CA-2016-167983,8/21/2016,8/24/2016,RP-19270,OFF-BI-10003727,10,33.44,11.704
CA-2015-145324,11/15/2015,11/19/2015,DH-13675,FUR-FU-10002759,2,39.96,14.3856
CA-2015-153423,6/22/2015,6/27/2015,SW-20455,OFF-BI-10000545,2,1217.568,456.588
US-2017-132675,9/24/2017,9/28/2017,KF-16285,OFF-ST-10004950,1,15.51,3.8775
CA-2014-153808,4/6/2014,4/10/2014,FH-14275,OFF-AR-10001725,3,70.95,18.447
US-2016-112396,2/9/2016,2/13/2016,JR-16210,TEC-AC-10003628,3,89.97,39.5868
CA-2014-141173,11/18/2014,11/20/2014,JC-16105,OFF-ST-10000885,5,67.15,16.7875
CA-2017-156664,12/18/2017,12/23/2017,BP-11290,OFF-BI-10004209,3,7.236,-6.03
CA-2015-140718,7/2/2015,7/4/2015,FA-14230,TEC-PH-10003505,1,74.24,8.352
CA-2014-119977,10/8/2014,10/13/2014,DN-13690,OFF-PA-10003823,4,123.92,55.764
US-2015-115343,9/22/2015,9/25/2015,FO-14305,OFF-SU-10000898,5,55.6,6.255
CA-2017-163671,12/24/2017,12/30/2017,DP-13105,OFF-BI-10001679,3,21.312,7.992
CA-2017-135909,10/13/2017,10/20/2017,JW-15220,TEC-AC-10002335,6,209.94,39.8886
US-2017-114356,8/20/2017,8/26/2017,TT-21460,TEC-PH-10003171,1,35.96,3.596
CA-2015-125934,9/11/2015,9/18/2015,SN-20560,OFF-LA-10000414,3,31.05,14.904
CA-2015-158148,12/20/2015,12/26/2015,JM-15865,OFF-AP-10003281,3,36.27,10.881
CA-2014-120411,9/20/2014,9/23/2014,SB-20185,FUR-BO-10004218,5,493.43,-70.49
CA-2016-158260,11/4/2016,11/8/2016,CC-12475,TEC-MA-10003176,2,686.4,77.22
CA-2017-101805,12/1/2017,12/6/2017,SH-19975,OFF-BI-10002003,5,15.92,5.373
US-2014-105137,10/10/2014,10/10/2014,RB-19435,TEC-MA-10002694,2,101.994,-71.3958
CA-2017-142489,11/14/2017,11/16/2017,TC-21295,OFF-BI-10003684,5,21.99,-32.985
US-2016-141264,8/13/2016,8/19/2016,CT-11995,OFF-SU-10003505,2,185.376,-34.758
CA-2017-126928,9/17/2017,9/23/2017,GZ-14470,TEC-MA-10004626,4,480.0,225.6
US-2015-107944,3/23/2015,3/25/2015,AM-10360,OFF-PA-10000659,11,192.72,92.5056
CA-2016-135594,6/30/2016,7/3/2016,AH-10120,TEC-AC-10003038,7,50.12,-0.6265
US-2017-115252,10/20/2017,10/25/2017,MY-18295,TEC-PH-10004071,2,15.984,1.3986
CA-2014-107398,8/25/2014,8/30/2014,BS-11590,OFF-BI-10001982,4,6.528,-4.5696
CA-2014-169642,7/27/2014,7/30/2014,BB-10990,OFF-ST-10002574,2,276.28,0.0
CA-2017-103968,12/1/2017,12/7/2017,ML-17755,FUR-FU-10003394,9,629.64,107.0388
CA-2016-147256,10/17/2016,10/21/2016,FC-14245,TEC-PH-10003072,3,449.97,220.4853
CA-2016-162159,9/16/2016,9/18/2016,CR-12625,FUR-CH-10001146,2,121.78,30.445
CA-2015-111038,12/1/2015,12/6/2015,LC-16960,FUR-CH-10003973,9,2676.672,267.6672
CA-2014-124723,8/5/2014,8/12/2014,GZ-14470,FUR-TA-10001307,2,489.23,41.934
CA-2016-167241,8/15/2016,8/22/2016,BD-11320,FUR-FU-10004071,3,312.03,43.6842
CA-2015-163237,8/7/2015,8/9/2015,EM-14095,TEC-PH-10003601,3,494.97,148.491
CA-2016-150483,5/31/2016,6/4/2016,BP-11290,FUR-FU-10001379,3,32.064,-12.8256
US-2016-126431,7/1/2016,7/1/2016,SU-20665,OFF-LA-10001474,1,30.53,14.0438
CA-2016-139934,12/18/2016,12/20/2016,AY-10555,TEC-PH-10001552,7,66.976,6.6976
CA-2015-109603,1/26/2015,2/1/2015,EM-13825,OFF-PA-10003790,8,182.72,84.0512
CA-2017-160661,10/28/2017,11/1/2017,SA-20830,OFF-LA-10002475,3,21.93,10.3071
CA-2017-102610,11/4/2017,11/8/2017,CA-12265,TEC-AC-10000303,3,95.976,15.5961
US-2016-144057,5/9/2016,5/13/2016,CV-12805,OFF-ST-10001490,6,856.656,107.082
CA-2014-160276,4/2/2014,4/8/2014,AH-10690,FUR-FU-10003192,2,177.68,46.1968
CA-2014-132983,4/28/2014,5/3/2014,DS-13180,TEC-AC-10000736,2,159.98,57.5928
CA-2016-145709,10/4/2016,10/8/2016,AH-10690,TEC-PH-10003095,3,52.68,19.755
CA-2017-133928,6/11/2017,6/17/2017,ZC-21910,OFF-BI-10001525,4,4.572,-3.81
CA-2016-168032,1/30/2016,2/3/2016,DF-13135,TEC-PH-10004241,4,1439.968,143.9968
CA-2015-143616,9/27/2015,9/29/2015,SS-20140,OFF-AR-10002067,5,99.2,25.792
US-2015-168704,4/13/2015,4/17/2015,FP-14320,FUR-TA-10000688,4,609.98,-113.282
